0.3134636763164825	0.28211229776063607	0.30592779668595066	0.28046176895397745	0.3353025814087077	0.22725767643739134	0.29114308774713554	0.3215685297716593	0.2928178233438061	0.27928125078392085	0.2853267881987195	0.3110132268788456	0.24174052713978775	0.2646365045506481	0.3454579239860322	0.292421845932946	0.3285170718467912	0.33821905857831785	0.30307624995048543	0.3068626980721869	
0.2821122977606361	0.2834075728005676	0.30202302259979574	0.26498036135022224	0.3105890597733445	0.20043271815036415	0.26732886374084336	0.29179007770215093	0.27333752247945464	0.2692900777021508	0.25809290474128976	0.3027745296507501	0.23076874707736394	0.25149975436956845	0.33270946127992185	0.2706541281441728	0.30281525329488307	0.3200172400264099	0.2846288146147572	0.29427356084802997	
0.3059277966859506	0.30202302259979574	0.3524191379473395	0.307263795370015	0.34958026309804985	0.1960452615414315	0.28449767882744453	0.3310792942953295	0.2827083242975824	0.30555218109715665	0.2889588927887521	0.32745601662352697	0.2777376509745626	0.28750456814023434	0.3856996958019071	0.29449383385949907	0.33109965611739606	0.3659404685721263	0.31723945064331976	0.3235424156191421	
0.2804617689539775	0.26498036135022224	0.3072637953700151	0.28537647669776595	0.3084035898959388	0.20573073141883733	0.2841220632386509	0.309290077702151	0.2769811619733237	0.2732891088994306	0.269060839835768	0.2973618974490855	0.24587069412437995	0.2653803216657114	0.3367084924772017	0.2813444117922441	0.30559290474129	0.3284648132988217	0.2892734229113465	0.29415509694689307	
0.3353025814087078	0.31058905977334444	0.3495802630980499	0.3084035898959387	0.36962496964681185	0.21519963531603586	0.28784330505284056	0.34045407901808666	0.2975898603964458	0.31220655487176113	0.304922982915285	0.33395504782080687	0.28082598757561816	0.2867326992672134	0.3912142750505877	0.3069569551833119	0.3495103507136204	0.37814630027159857	0.32251710208972645	0.32309290474128993	
0.2272576764373914	0.20043271815036406	0.1960452615414316	0.20573073141883744	0.21519963531603586	0.3004963736654868	0.3043450442357266	0.24630255116577207	0.2952963245394005	0.1894317493476439	0.19735193354851618	0.22017927349396946	0.15564928413057133	0.1960694683314436	0.2173812602254962	0.2680218553745213	0.2501053782049111	0.23561226751770065	0.21742953586883662	0.23644137688897543	
0.2911430877471355	0.26732886374084347	0.28449767882744476	0.28412206323865097	0.2878433050528406	0.30434504423572684	0.37117639732874447	0.3350619465751719	0.3480585961140254	0.26699781676412815	0.268422814735666	0.30831331568944276	0.2163075331160565	0.2615481679495925	0.30765991071755877	0.3397958300326016	0.31977533027385163	0.32390165229049844	0.2855839398863764	0.31620943103698645	
0.32156852977165895	0.2917900777021509	0.33107929429532956	0.30929007770215095	0.3404540790180865	0.24630255116577207	0.3350619465751718	0.3569862818602917	0.3213112401473189	0.29840757280056757	0.29797828580809843	0.335392993551887	0.2623046569508313	0.27905699486782254	0.3690696667539982	0.3319736099741161	0.34736574241703094	0.36568716185241484	0.3083462114610013	0.32815028317622735	
0.292817823343806	0.27333752247945436	0.28270832429758264	0.2769811619733236	0.29758986039644564	0.29529632453940047	0.3480585961140255	0.3213112401473188	0.34454097252050075	0.2573365536767343	0.267066454229535	0.30323942040038415	0.22398708248339275	0.2584024529135994	0.31244718970529695	0.326065485426815	0.31164997705992503	0.3135539505229786	0.29225867548304696	0.3126918074434616	
0.2792812507839208	0.26929007770215074	0.305552181097157	0.2732891088994306	0.3122065548717611	0.1894317493476439	0.2669978167641281	0.2984075728005676	0.25733655367673436	0.2872308995984565	0.2599676894640467	0.3000988252513592	0.2365774946265723	0.2539997543695685	0.34708424600267884	0.2764259970171936	0.30858712216790396	0.33027452965075027	0.2744084036666042	0.294097856448639	
